Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches,-9999
1638,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,30,1991,8.3,10,1.2,8,0,0,0,1,1,0,0,0,0,0,0,0,0,Matches,496aeede
1639,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,22,1999,11.7,14,1.19,8,4,0,0,1,1,3,0.26,1,1,0,0,1,0,Matches,30d4a2e5
1640,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,es La Liga,29,1992,10.2,9,0.89,7,0,0,0,1,1,3,0.3,3,0,0,0,0,0,Matches,46a8347f
1641,Adam Masina,ma MAR,DF,Watford,eng Premier League,27,1994,12,11,0.92,6,3,0,0,1,1,1,0.08,1,0,0,0,0,0,Matches,de0f152c
1642,Stian Rode Gregersen,no NOR,DF,Bordeaux,fr Ligue 1,26,1995,21.7,7,0.32,5,0,0,0,1,1,2,0.09,2,0,0,0,0,0,Matches,5f011e05
1643,Takumi Minamino,jp JPN,FWMF,Liverpool,eng Premier League,26,1995,2.1,7,3.39,5,0,0,0,1,1,1,0.48,1,0,0,0,0,0,Matches,f833a830
1644,Bosko Sutalo,hr CRO,DF,Hellas Verona,it Serie A,21,2000,10.2,7,0.68,5,0,0,0,1,1,1,0.1,1,0,0,0,0,0,Matches,1d0bb7e4
1645,Mattia Viti,it ITA,DF,Empoli,it Serie A,19,2002,16.6,5,0.3,3,0,0,0,1,1,1,0.06,1,0,0,0,0,0,Matches,75438a9a
1646,Noah Joel Sarenren Bazee,ng NGA,MFFW,Augsburg,de Bundesliga,24,1996,2.7,4,1.49,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Matches,fbbc8e15
1647,Iván Romero,es ESP,FW,Sevilla,es La Liga,20,2001,2,3,1.52,1,0,0,0,1,1,1,0.51,1,0,0,0,0,0,Matches,2fbe6af0
1648,Sergiño Dest,us USA,DFFW,Barcelona,es La Liga,20,2000,16.8,39,2.32,30,1,7,0,1,0,3,0.18,3,0,0,0,0,0,Matches,5976f83e
1649,Jesús Corona,mx MEX,FWDF,Sevilla,es La Liga,28,1993,12.9,38,2.96,30,3,4,0,1,0,6,0.47,5,0,1,0,0,0,Matches,fb938d24
1650,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,24,1997,33.4,47,1.41,40,3,3,0,1,0,6,0.18,6,0,0,0,0,0,Matches,0cbc8baa
1651,Jan Thielmann,de GER,MFFW,Köln,de Bundesliga,19,2002,13.2,42,3.17,37,1,3,0,1,0,7,0.53,6,0,1,0,0,0,Matches,fd53759d
1652,Rico Henry,eng ENG,DF,Brentford,eng Premier League,24,1997,30.8,41,1.33,36,1,3,0,1,0,1,0.03,1,0,0,0,0,0,Matches,8a3c1dc7
1653,Joaquín,es ESP,FWMF,Betis,es La Liga,40,1981,5.2,31,5.92,16,11,3,0,1,0,2,0.38,2,0,0,0,0,0,Matches,4c5b14d2
1654,Ander Barrenetxea,es ESP,FWMF,Real Sociedad,es La Liga,19,2001,6.1,16,2.63,12,0,3,0,1,0,3,0.49,2,0,1,0,0,0,Matches,200e89e1
1655,Jesús Navas,es ESP,DF,Sevilla,es La Liga,35,1985,19.8,58,2.92,53,2,2,0,1,0,5,0.25,4,0,1,0,0,0,Matches,3f10bd22
1656,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,26,1995,19.3,53,2.75,48,2,2,0,1,0,3,0.16,2,0,0,0,1,0,Matches,3cefcaef
1657,Álvaro Odriozola,es ESP,DF,Fiorentina,it Serie A,25,1995,19.3,52,2.7,47,2,2,0,1,0,4,0.21,4,0,0,0,0,0,Matches,1d1691ad
1658,Diogo Dalot,pt POR,DF,Manchester Utd,eng Premier League,22,1999,20,37,1.85,33,1,2,0,1,0,5,0.25,5,0,0,0,0,0,Matches,d9565625
1659,Ola Aina,ng NGA,DF,Torino,it Serie A,24,1996,16,35,2.19,30,2,2,0,1,0,0,0,0,0,0,0,0,0,Matches,246d153b
1660,Josan,es ESP,DFMF,Elche,es La Liga,31,1989,13.5,28,2.08,24,1,2,0,1,0,3,0.22,3,0,0,0,0,0,Matches,5b28b2f6
1661,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,26,1995,19.7,27,1.37,23,1,2,0,1,0,2,0.1,2,0,0,0,0,0,Matches,6213fd82
1662,Nadiem Amiri,de GER,MFFW,Genoa,it Serie A,24,1996,7.6,29,3.82,22,4,2,0,1,0,1,0.13,1,0,0,0,0,0,Matches,555d5edd
1663,Jason,es ESP,MFFW,Alavés,es La Liga,27,1994,7.5,30,3.98,14,13,2,0,1,0,3,0.4,0,2,0,0,1,0,Matches,9038c2a1
1664,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,27,1993,2,18,9.05,12,3,2,0,1,0,3,1.51,3,0,0,0,0,0,Matches,3a24769f
1665,Arber Zeneli,xk KVX,FW,Reims,fr Ligue 1,26,1995,4.5,17,3.74,11,3,2,0,1,0,3,0.66,2,1,0,0,0,0,Matches,095e4199
1666,Daniel Didavi,de GER,FWMF,Stuttgart,de Bundesliga,31,1990,3.1,12,3.9,9,0,2,0,1,0,1,0.32,1,0,0,0,0,0,Matches,d3096421
1667,Pablo Piatti,ar ARG,MFFW,Elche,es La Liga,32,1989,3.5,8,2.31,5,0,2,0,1,0,0,0,0,0,0,0,0,0,Matches,48e89655
1668,William Mikelbrencis,fr FRA,DF,Metz,fr Ligue 1,17,2004,6.8,7,1.03,3,1,2,0,1,0,0,0,0,0,0,0,0,0,Matches,14df1d7f
1669,Anthony Caci,fr FRA,DF,Strasbourg,fr Ligue 1,24,1997,26.6,41,1.54,39,0,1,0,1,0,4,0.15,4,0,0,0,0,0,Matches,0118c54c
1670,Marcos Llorente,es ESP,DFMF,Atlético Madrid,es La Liga,26,1995,27.2,41,1.51,37,2,1,0,1,0,4,0.15,4,0,0,0,0,0,Matches,02c15616
1671,Lucas Digne,fr FRA,DF,Everton,eng Premier League,28,1993,13,33,2.54,22,9,1,0,1,0,0,0,0,0,0,0,0,0,Matches,1b84dbe1
1672,Keidi Bare,al ALB,MF,Espanyol,es La Liga,23,1997,16.5,21,1.28,19,0,1,0,1,0,2,0.12,1,0,0,0,1,0,Matches,03049c8c
1673,Viktor Kovalenko,ua UKR,MF,Spezia,it Serie A,25,1996,14.7,23,1.56,18,3,1,0,1,0,4,0.27,4,0,0,0,0,0,Matches,9d60028d
1674,Bryan,es ESP,MFFW,Valencia,es La Liga,20,2001,8.4,19,2.27,13,4,1,0,1,0,1,0.12,1,0,0,0,0,0,Matches,7b5ab7f2
1675,Yvan Neyou,cm CMR,MF,Saint-Étienne,fr Ligue 1,24,1997,10.4,15,1.44,12,1,1,0,1,0,0,0,0,0,0,0,0,0,Matches,0ad37003
1676,Jannes Horn,de GER,DF,Köln,de Bundesliga,24,1997,5.3,12,2.26,9,1,1,0,1,0,1,0.19,1,0,0,0,0,0,Matches,2b83fa49
1677,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,28,1993,7.7,13,1.69,9,2,1,0,1,0,1,0.13,1,0,0,0,0,0,Matches,0a3065c8
1678,Anwar El Ghazi,nl NED,FWMF,Aston Villa,eng Premier League,26,1995,4.3,11,2.56,8,1,1,0,1,0,2,0.47,2,0,0,0,0,0,Matches,ffa90327
1679,Chiquinho,pt POR,DFMF,Wolves,eng Premier League,21,2000,2.3,10,4.33,7,1,1,0,1,0,3,1.3,3,0,0,0,0,0,Matches,dc6c2f02
1680,Alex Petxa,es ESP,DFMF,Athletic Club,es La Liga,24,1997,4.6,9,1.97,7,0,1,0,1,0,0,0,0,0,0,0,0,0,Matches,97d08e60
1681,Cedric Itten,ch SUI,FW,Greuther Fürth,de Bundesliga,24,1996,7.1,8,1.13,6,0,1,0,1,0,0,0,0,0,0,0,0,0,Matches,ef233486
1682,Santiago Arias,co COL,DF,Granada,es La Liga,29,1992,4.9,8,1.64,5,1,1,0,1,0,0,0,0,0,0,0,0,0,Matches,fdd60087
1683,Peter González,do DOM,MFDF,Real Madrid,es La Liga,19,2002,0.3,5,16.67,3,0,1,0,1,0,0,0,0,0,0,0,0,0,Matches,1ccd3dae
1684,Noah Weißhaupt,de GER,MFFW,Freiburg,de Bundesliga,19,2001,1.1,5,4.64,3,0,1,0,1,0,0,0,0,0,0,0,0,0,Matches,dd676a97
1685,Oussama Idrissi,ma MAR,FWMF,Sevilla,es La Liga,25,1996,1.4,4,2.83,1,1,1,0,1,0,1,0.71,0,0,0,0,1,0,Matches,34caa4b3
1686,Lago Junior,ci CIV,FWMF,Mallorca,es La Liga,30,1990,2,3,1.53,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Matches,360d70f8
1687,Allan,br BRA,MF,Everton,eng Premier League,30,1991,24.3,32,1.32,31,0,0,0,1,0,6,0.25,5,0,0,0,1,0,Matches,cc700722
1688,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,23,1998,27.4,31,1.13,30,0,0,0,1,0,4,0.15,4,0,0,0,0,0,Matches,a17a94d6
1689,Rolando Mandragora,it ITA,MF,Torino,it Serie A,24,1997,14.7,43,2.93,26,16,0,0,1,0,4,0.27,3,1,0,0,0,0,Matches,c7259b83
1690,Moussa Niakhate,fr FRA,DF,Mainz 05,de Bundesliga,25,1996,28.5,30,1.05,23,6,0,0,1,0,1,0.04,1,0,0,0,0,0,Matches,242715
1691,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,20,2000,15,22,1.47,21,0,0,0,1,0,3,0.2,3,0,0,0,0,0,Matches,6250083a
1692,Timothy Castagne,be BEL,DF,Leicester City,eng Premier League,25,1995,23.6,25,1.06,21,3,0,0,1,0,1,0.04,0,0,0,0,1,0,Matches,197640fd
1693,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,1998,13.1,18,1.37,17,0,0,0,1,0,2,0.15,2,0,0,0,0,0,Matches,ed9f7cfe
1694,Henrique,br BRA,DF,Lyon,fr Ligue 1,27,1994,12.3,17,1.38,16,0,0,0,1,0,2,0.16,2,0,0,0,0,0,Matches,f28474a4
1695,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,1995,12.7,16,1.26,15,0,0,0,1,0,2,0.16,2,0,0,0,0,0,Matches,bbc19252
1696,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,29,1992,33,16,0.48,15,0,0,0,1,0,1,0.03,1,0,0,0,0,0,Matches,6bd5cd5d
1697,James Justin,eng ENG,DF,Leicester City,eng Premier League,23,1998,11.1,16,1.44,15,0,0,0,1,0,1,0.09,1,0,0,0,0,0,Matches,fb614c44
1698,Ben Johnson,eng ENG,DF,West Ham,eng Premier League,21,2000,15.5,16,1.03,14,1,0,0,1,0,2,0.13,2,0,0,0,0,0,Matches,9319781b
1699,Bastian Oczipka,de GER,DF,Union Berlin,de Bundesliga,32,1989,10.4,25,2.41,14,10,0,0,1,0,3,0.29,3,0,0,0,0,0,Matches,d1661819
1700,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,28,1993,8.8,14,1.6,13,0,0,0,1,0,1,0.11,1,0,0,0,0,0,Matches,fbbb9269
1701,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,28,1993,13.5,13,0.96,12,0,0,0,1,0,1,0.07,1,0,0,0,0,0,Matches,b5dd3469
1702,Philipp Klement,de GER,MFFW,Stuttgart,de Bundesliga,28,1992,3.8,17,4.53,12,4,0,0,1,0,1,0.27,0,1,0,0,0,0,Matches,0cddeaa7
1703,Albert Guðmundsson,is ISL,FWMF,Genoa,it Serie A,24,1997,6.7,19,2.82,12,6,0,0,1,0,0,0,0,0,0,0,0,0,Matches,b79858d5
1704,Jaime Mata,es ESP,FW,Getafe,es La Liga,32,1988,7.5,13,1.74,12,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,02319ad7
1705,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,26,1995,9.3,13,1.39,12,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,815c314f
1706,Matěj Vydra,cz CZE,FW,Burnley,eng Premier League,29,1992,7.5,12,1.59,11,0,0,0,1,0,3,0.4,3,0,0,0,0,0,Matches,0d4ceb32
1707,Timothy Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,31,1990,13.5,13,0.97,9,3,0,0,1,0,1,0.07,0,1,0,0,0,0,Matches,b3b7f5a6
1708,Nikolas Nartey,dk DEN,MFDF,Stuttgart,de Bundesliga,21,2000,4.5,10,2.23,9,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,30261ba1
1709,Toni Lato,es ESP,DFMF,Valencia,es La Liga,23,1997,6.6,10,1.53,9,0,0,0,1,0,1,0.15,1,0,0,0,0,0,Matches,8e088e04
1710,Fabio Depaoli,it ITA,DF,Hellas Verona,it Serie A,24,1997,7.8,11,1.41,9,1,0,0,1,0,1,0.13,1,0,0,0,0,0,Matches,d97f2e8d
1711,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,25,1996,11.2,13,1.16,9,3,0,0,1,0,1,0.09,0,0,0,0,1,0,Matches,cc41f558
1712,Massadio Haïdara,ml MLI,DF,Lens,fr Ligue 1,28,1992,12,11,0.92,9,1,0,0,1,0,3,0.25,2,0,0,0,1,0,Matches,5167c97e
1713,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,27,1994,14,9,0.64,8,0,0,0,1,0,4,0.29,3,0,0,0,1,0,Matches,758dd7f0
1714,Duje Ćaleta-Car,hr CRO,DF,Marseille,fr Ligue 1,24,1996,22.9,10,0.44,8,1,0,0,1,0,2,0.09,1,0,0,0,1,0,Matches,94f8d10c
1715,Luca Kilian,de GER,DF,Köln,de Bundesliga,21,1999,25.3,10,0.39,8,1,0,0,1,0,2,0.08,1,1,0,0,0,0,Matches,610aa1e9
1716,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,11.3,10,0.88,8,1,0,0,1,0,2,0.18,2,0,0,0,0,0,Matches,487d9b09
1717,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,24,1997,3.7,8,2.18,7,0,0,0,1,0,2,0.54,2,0,0,0,0,0,Matches,7a11550b
1718,Deyovaisio Zeefuik,nl NED,DFMF,Hertha BSC,de Bundesliga,23,1998,6.3,9,1.43,7,1,0,0,1,0,0,0,0,0,0,0,0,0,Matches,58a2e9f6
1719,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,29,1992,8,9,1.13,7,1,0,0,1,0,0,0,0,0,0,0,0,0,Matches,de488e56
1720,Jorge Cuenca,es ESP,DF,Getafe,es La Liga,21,1999,29.8,7,0.23,6,0,0,0,1,0,1,0.03,1,0,0,0,0,0,Matches,0abc51f2
1721,Felipe Caicedo,ec ECU,FW,Genoa,it Serie A,32,1988,3.2,7,2.22,6,0,0,0,1,0,3,0.95,2,0,0,0,1,0,Matches,93b891d1
1722,Giovanni González,uy URU,DF,Mallorca,es La Liga,26,1994,4.1,7,1.73,6,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,1fc474ae
1723,Fredrik Jensen,fi FIN,MFFW,Augsburg,de Bundesliga,23,1997,4.6,8,1.72,6,1,0,0,1,0,1,0.22,1,0,0,0,0,0,Matches,3eeb80e0
1724,Felix Passlack,de GER,DF,Dortmund,de Bundesliga,23,1998,5.2,7,1.33,6,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,5c899683
1725,Jere Uronen,fi FIN,DF,Brest,fr Ligue 1,27,1994,9.8,7,0.72,6,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,d75f3980
1726,Thibault Klidje,tg TOG,DFFW,Bordeaux,fr Ligue 1,20,2001,1,6,6.28,5,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,db013c7d
1727,Fredrik André Bjørkan,no NOR,DF,Hertha BSC,de Bundesliga,22,1998,3.9,7,1.78,5,1,0,0,1,0,0,0,0,0,0,0,0,0,Matches,3724baa1
1728,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,30,1991,8.6,15,1.74,5,9,0,0,1,0,0,0,0,0,0,0,0,0,Matches,2ce2508a
1729,Nadiem Amiri,de GER,MFFW,Leverkusen,de Bundesliga,24,1996,4.1,7,1.71,5,1,0,0,1,0,1,0.24,0,0,0,0,1,0,Matches,555d5edd
1730,Kévin Rodrigues,pt POR,DFFW,Rayo Vallecano,es La Liga,27,1994,4.8,7,1.45,5,1,0,0,1,0,0,0,0,0,0,0,0,0,Matches,f1bed920
1731,Marvelous Nakamba,zw ZIM,MF,Aston Villa,eng Premier League,27,1994,10,6,0.6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,de5b5570
1732,Erik Palmer-Brown,us USA,DF,Troyes,fr Ligue 1,24,1997,19.3,5,0.26,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,e5c1e0ca
1733,Nordine Kandil,fr FRA,MFFW,Strasbourg,fr Ligue 1,19,2001,1,5,5,4,0,0,0,1,0,4,4,3,0,0,0,1,0,Matches,c5908bc4
1734,Nicolas Jackson,sn SEN,FW,Villarreal,es La Liga,20,2001,1.8,5,2.73,4,0,0,0,1,0,1,0.55,0,0,0,0,1,0,Matches,9c36ed83
1735,Dennis Jastrzembski,pl POL,DFFW,Hertha BSC,de Bundesliga,21,2000,2.5,5,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,6bba916f
1736,Mamadou Sylla,sn SEN,FWMF,Rayo Vallecano,es La Liga,27,1994,2.8,5,1.78,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,e5ec95f8
1737,Josh Dasilva,eng ENG,MFFW,Brentford,eng Premier League,22,1998,2.9,5,1.75,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,60344e4f
1738,Paulo Otávio,br BRA,DF,Wolfsburg,de Bundesliga,26,1994,4,5,1.24,4,0,0,0,1,0,1,0.25,1,0,0,0,0,0,Matches,1cbe4984
1739,Chapela,es ESP,MFFW,Cádiz,es La Liga,22,1999,4.4,5,1.13,4,0,0,0,1,0,1,0.23,1,0,0,0,0,0,Matches,9ed40a69
1740,Jordan Amavi,fr FRA,DF,Nice,fr Ligue 1,27,1994,4.6,5,1.09,4,0,0,0,1,0,1,0.22,0,0,0,0,1,0,Matches,22721b88
1741,George Bello,us USA,DF,Arminia,de Bundesliga,19,2002,4.8,5,1.04,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,aca0a525
1742,Patrick Osterhage,de GER,MF,Bochum,de Bundesliga,21,2000,6.7,6,0.9,4,1,0,0,1,0,2,0.3,2,0,0,0,0,0,Matches,9662c9ec
1743,Jérémy Morel,mg MAD,DF,Lorient,fr Ligue 1,37,1984,6.7,5,0.75,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,e97150c0
1744,Hernani,br BRA,MFFW,Genoa,it Serie A,27,1994,7.6,5,0.66,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,6f5ead86
1745,Ibrahim Amadou,fr FRA,DFMF,Metz,fr Ligue 1,28,1993,9,5,0.55,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,9260926b
1746,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,28,1993,38,5,0.13,3,1,0,0,1,0,0,0,0,0,0,0,0,0,Matches,6c4776b1
1747,Jofre,es ESP,MFDF,Espanyol,es La Liga,20,2001,0.2,4,18,3,0,0,0,1,0,2,9,1,0,0,0,1,0,Matches,030ef8d6
1748,Burak İnce,tr TUR,FW,Arminia,de Bundesliga,17,2004,1.5,4,2.59,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,0683Dec01
1749,Eduardo Camavinga,fr FRA,MF,Rennes,fr Ligue 1,18,2002,1.6,4,2.52,3,0,0,0,1,0,1,0.63,1,0,0,0,0,0,Matches,7b9c2d84
1750,Bartosz Bialek,pl POL,FW,Wolfsburg,de Bundesliga,19,2001,2,4,2.02,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,763b8b37
1751,Koba Koindredi,fr FRA,MF,Valencia,es La Liga,19,2001,2,4,1.99,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,3a58d075
1752,Jon Guridi,es ESP,MF,Real Sociedad,es La Liga,26,1995,2.3,4,1.75,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,4c0a6a48
1753,Tobias Strobl,de GER,MFDF,Augsburg,de Bundesliga,31,1990,3.6,4,1.11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,17780d2b
1754,Jeison Murillo,co COL,DF,Celta Vigo,es La Liga,29,1992,12.4,5,0.4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,Matches,b233e8e4
1755,Jason,es ESP,MFDF,Valencia,es La Liga,27,1994,0.8,5,6,2,2,0,0,1,0,0,0,0,0,0,0,0,0,Matches,9038c2a1
1756,Nassim Chadli,fr FRA,MFDF,Troyes,fr Ligue 1,20,2001,1.1,3,2.81,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,5c61496e
1757,Hugo Novoa,es ESP,MFFW,RB Leipzig,de Bundesliga,18,2003,1.5,3,1.99,2,0,0,0,1,0,1,0.66,0,0,0,0,1,0,Matches,5458f670
1758,Alejandro Balde,es ESP,DFFW,Barcelona,es La Liga,17,2003,2.1,3,1.44,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,5ccc9672
1759,Saúl Ñíguez,es ESP,DFMF,Atlético Madrid,es La Liga,26,1994,2.2,3,1.34,2,0,0,0,1,0,1,0.45,1,0,0,0,0,0,Matches,c14bc029
1760,Liberato Cacace,nz NZL,DF,Empoli,it Serie A,20,2000,5.2,4,0.77,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Matches,dd86e8e4
1761,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,1991,12.4,3,0.24,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,16b9d5cf
1762,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,36,1985,0.3,2,5.81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,dea698d9
1763,Connor Noß,ie IRL,MF,M'Gladbach,de Bundesliga,20,2001,0.6,2,3.46,1,0,0,0,1,0,1,1.73,0,0,0,0,1,0,Matches,ccc6d365
1764,Keita Endo,jp JPN,MFFW,Union Berlin,de Bundesliga,23,1997,0.6,2,3.27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,1a83027b
1765,Tomás Rincón,ve VEN,MFFW,Torino,it Serie A,33,1988,1.8,3,1.66,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Matches,f1cfc209
1766,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,32,1989,1.4,2,1.45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,653ee42d
1767,Lenny Joseph,fr FRA,FWMF,Metz,fr Ligue 1,20,2000,1.7,2,1.18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,d1828392
1768,Phil Jones,eng ENG,DF,Manchester Utd,eng Premier League,29,1992,1.8,2,1.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,def899bd
1769,Dan Gosling,eng ENG,MF,Watford,eng Premier League,31,1990,1.8,2,1.08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,7fec31a0
1770,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,2000,3,2,0.67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,9004f318
1771,Silas Katompa,cd COD,MFFW,Stuttgart,de Bundesliga,22,1998,3.1,2,0.65,1,0,0,0,1,0,1,0.32,0,0,0,0,1,0,Matches,de4cac2d
1772,Marco Silvestri,it ITA,GK,Udinese,it Serie A,30,1991,35,3,0.09,0,2,0,0,1,0,0,0,0,0,0,0,0,0,Matches,0d422df7
1773,Giuliano Simeone,ar ARG,DF,Atlético Madrid,es La Liga,18,2002,0,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,a6536561
1774,Jaden Philogene Bidace,eng ENG,FW,Aston Villa,eng Premier League,19,2002,0.1,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,19f4d211
1775,Liam Delap,eng ENG,FW,Manchester City,eng Premier League,18,2003,0.1,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,dd897ee7
1776,Hwang Hee-chan,kr KOR,FW,RB Leipzig,de Bundesliga,25,1996,0.5,1,1.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,169fd162
1777,Levi Lumeka,eng ENG,DFFW,Troyes,fr Ligue 1,22,1998,0.7,1,1.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,199ff86e
1778,Soma Novothny,hu HUN,FWMF,Bochum,de Bundesliga,27,1994,0.9,1,1.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,6fb91ea9
1779,Milutin Osmajić,me MNE,FWMF,Cádiz,es La Liga,22,1999,2.9,1,0.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,375ed9d7
1780,Hamza Choudhury,eng ENG,DFMF,Leicester City,eng Premier League,23,1997,3.2,1,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,7d2d3329
1781,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,3.4,1,0.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,ee95585f
1782,Julian Chabot,de GER,DF,Sampdoria,it Serie A,23,1998,5.4,1,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches,ae7058f9
1783,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,22,1998,18.7,30,1.61,25,1,0,0,0,4,4,0.21,3,0,0,0,0,1,Matches,b3af9be1
1784,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,29,1992,22,42,1.91,30,8,1,0,0,3,2,0.09,1,0,0,0,0,1,Matches,3727dd3c
1785,Karim Rekik,nl NED,DF,Sevilla,es La Liga,26,1994,12.2,16,1.31,13,0,0,0,0,3,2,0.16,2,0,0,0,0,0,Matches,3376a776
1786,Joseba Zaldúa,es ESP,DF,Real Sociedad,es La Liga,29,1992,13,12,0.92,9,0,0,0,0,3,1,0.08,1,0,0,0,0,0,Matches,5ca20b7a
1787,Jordi Mboula,es ESP,FW,Mallorca,es La Liga,22,1999,4.8,7,1.45,4,0,0,0,0,3,1,0.21,0,0,0,0,0,1,Matches,4887118d
1788,Mahmoud Dahoud,de GER,MF,Dortmund,de Bundesliga,25,1996,18.4,53,2.88,44,5,2,0,0,2,5,0.27,4,0,1,0,0,0,Matches,db4ed67b
1789,Lucas Gourna-Douath,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2003,20,26,1.3,21,1,2,0,0,2,0,0,0,0,0,0,0,0,Matches,3cd7820a
1790,Geoffrey Kondogbia,cf CTA,MFDF,Atlético Madrid,es La Liga,28,1993,20.9,23,1.1,19,0,2,0,0,2,4,0.19,3,0,0,0,0,1,Matches,cce181df
1791,Mathias Jensen,dk DEN,MF,Brentford,eng Premier League,25,1996,17.8,57,3.2,35,19,1,0,0,2,3,0.17,2,1,0,0,0,0,Matches,0f134faf
1792,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,29,1992,17.2,38,2.21,35,0,1,0,0,2,6,0.35,5,0,1,0,0,0,Matches,4958bfb2
1793,Gideon Mensah,gh GHA,DF,Bordeaux,fr Ligue 1,23,1998,13.4,29,2.16,25,1,1,0,0,2,5,0.37,4,0,1,0,0,0,Matches,9bdd8118
